ID,text,sentiment
6.14152E+17,Visited the #SocialFabric exhibit today at @RAMMuseum. So much culture and history in one room 🌿#MegaInspiration http://t.co/GOnFu38RFt,happy
6.13654E+17,@britishmuseum Kids (and their parents) can discover Henry VIII 's life and his fellow Francis I of France https://t.co/3fiktDmDau,nocode
6.15193E+17,View from @tateliverpool @CruiseLpool @lpoolwaterfront @LivEchonews @scousescene http://t.co/8UHPjU85Uy,nocode
6.13674E+17,#JamesRichards install @_TheWhitechapel pairs Bacon’s Study for a Portrait W sounds of silence http://t.co/hPsd2G6OXp http://t.co/ukIHP9tvi2,nocode
6.08672E+17,"My kids have special names for @CamUnivMuseums . Mike the Knight Museum, Dinosaur Museum &amp; Museum of Cold Places #LoveMuseums #Cambridge",happy
6.13048E+17,@britishmuseum:King of England Edward I born #onthisday in 1239. amedieval seal from his reign http://t.co/kHXKruIHaE http://t.co/wzYKEoF8zY,nocode
6.14761E+17,"Why Jackson #Pollock gave up painting... http://t.co/bSdG9u4sjZ MUST: 'Blind Spots' at @tateliverpool, 30 Jun-18 Oct http://t.co/WxX9pONqqT",nocode
6.13676E+17,@DyingMatters Lessons in Death and Living @NationalGallery reflects on relevance of paintings of death for us today http://t.co/fS8dtBot3Z,nocode
6.14016E+17,@CarolineLawrenc @britishmuseum They're so cute!,happy
6.11544E+17,@britishmuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people using it and I have not even tried it yet.,surprise
6.11923E+17,Breathtaking display @britishmuseum but nothing makes me swoon like the Barberini Faun #DefiningBeauty http://t.co/gInGd7Vcel,happy
6.1162E+17,"@eguilbs I forget the correct hashtag, but was about how the @britishmuseum could move towards a better future in the digital age. Was cool!",happy
6.12643E+17,@BonVoyageurs @britishmuseum Beautiful post!,happy
6.15142E+17,The @NationalGallery - a perfect haven on a rainy London Sunday,happy
6.11578E+17,@HistoryLibya @britishmuseum الله اكبر علي الليبين,nocode
6.11095E+17,Blog post: #AsktheGallery how not to engage with an angry audience. @NationalGallery brushes questions aside http://t.co/kfTCCyxFAD,angry
6.13921E+17,The Astronomers of Babylon (explorable website) by @britishmuseum http://t.co/XSyJcM1ua8 http://t.co/NqoViXK22h,nocode
6.1153E+17,"@PenguinUKBooks @aroberts_andrew @britishmuseum Did Napoleon's uniform survive... &amp; if so, where is it now?",nocode
6.10575E+17,Day 1 of filming today... I will be visiting @tateliverpool @SlaveryMuseum @MuseumLiverpool and many more places! #vlog #day1,happy
6.14965E+17,@britishmuseum Great update! It's now featured on on http://t.co/3r5WPxT0Jc http://t.co/vBECDK2bj5,happy
6.11536E+17,"@britishmuseum  '　　,⌒ 、 ＿／/＿_\＼＿ '乛彡ㅎ_ㅎ 乛 ,,= 乀_-丿=,、 ／/ \＼^　\＼ ＼二:\ ＼:)/／ 　/' ／^＼ \ （／\ ｜ /＼) .　/二｜二\ 　　_|｜|_ 　（＿/\＿) #Waterloo200",nocode
6.10574E+17,Take a virtual tour of 18 rooms at the @NationalGallery http://t.co/zqKc4oIAnZ #museos,nocode
6.13745E+17,@tate_kids @Tate_StIves 💘💘💘,not-relevant
6.14346E+17,Exhibition sounds fab - #photographs #indigenous #Siberia #Mongolia @MAACambridge #sensory #relational #knowledge https://t.co/VGC0o9HHpA,happy
6.11897E+17,More on Napoleon by @aroberts_andrew at the @britishmuseum tonight at 6.30pm @KingsCollegeLon @kingshistory http://t.co/U0E1kRX9GO,nocode
6.12338E+17,@vexxxed yes please! Saw his show @_TheWhitechapel years ago.,happy
6.15477E+17,Wimbledon join @Disney and the @NationalGallery in the list of destinations that are clamping down on selfie sticks http://t.co/gQH8PSmn4A,nocode
6.11798E+17,@CamUnivMuseums to take part in Subject Taster Week in Sept for post 16 students https://t.co/zvUIt6wGpk http://t.co/BpK9x0TWGV,nocode
6.11813E+17,@BMAGcurators @NationalGallery @artfund @HelenHillyard @BM_AG,nocode
6.14184E+17,#donottouch @britishmuseum (not the real one - promise!) http://t.co/FCZSLOixQr,happy
6.126E+17,@elginism does it mean the @britishmuseum justifies Elgin's theft as he was protecting the #Sculptures from the Ottomans occupation of #GR?,nocode
6.13976E+17,.@Bobstaah @NationalGallery thanks Bobby. I'm heading to London in a couple of weeks - I'll take a look. ELC,happy
6.14441E+17,#DefiningBeauty at @britishmuseum looks at how ancient Greeks used human body as object of beauty &amp; bearer of meaning http://t.co/Rb5NMTLYql,nocode
6.14419E+17,"@britishmuseum Omg, he looks totally like Al Pacino! http://t.co/jHgsdUsFCn /@schriftart",surprise
6.12955E+17,.@UNESCO @foreignoffice @EFittonBrown @UKinYemen @UKinSaudiArabia @MatthewRycroft1 @JaneMarriottFCO @britishmuseum  https://t.co/HkdtDAdLTa,not-relevant
6.10392E+17,Are the Rothschild bronzes by #Michelangelo?@FitzMuseum_UK is holding a conference to find out http://t.co/X11IZD0uts http://t.co/QM0K31ZmTM,nocode
6.1112E+17,BAM construction wins contract to extend and refurbish Tate St Ives  http://t.co/zC6ephBlVE @Tate_StIves #StIves... http://t.co/vgE6I5avrn,nocode
6.11444E+17,We hope that Y12 history of art pupils enjoy their visit to @kettlesyard today,happy
6.14453E+17,@britishmuseum Thank you very much!,happy
6.13756E+17,"@NationalGallery If you studied the OU's Introduction to Humanities, you'll know this painting well",nocode
6.13622E+17,Researcher @Mona3Dimaging discussed 3D imaging cultural heritage on our #engineering pod https://t.co/XAkzb1Ikzw @3D_Digi_SI @britishmuseum,nocode
6.11533E+17,@britishmuseum @CFontainebleau @MuseeArmee  I picture it waiting to be rescued from an ancient attic....thank you!,happy
6.1286E+17,@GurmeetKaur6 @britishmuseum tx,nocode
6.11239E+17,I just told @tate @britishmuseum @NPGLondon &amp; @RoyalOperaHouse to #DropBP Sponsorship. Join me: http://t.co/gmbtUDKh6m,angry
6.12718E+17,@GraziaMgb616 @britishmuseum la prossima volta? 😭😭😭😭 alla fine i libri fanno male??dove lo trovo un jamie??nemmeno uno vagamente simile....,nocode
6.13116E+17,"War, by Henri Rousseau 1891 Oil on Canvas (@NationalGallery) http://t.co/Pxkw82CFln",nocode
6.13728E+17,"St Botolph's Priory, remains of Tudor #Colchester “@britishmuseum: Henry VIII was crowned king #onthisday in 1509."" http://t.co/CuwQ06J2Nw",nocode
6.11532E+17,@TessaK3 @britishmuseum The shit of kings frightened by Napoleon.,nocode
6.11618E+17,@britishmuseum thank you for a fascinating scope,happy
6.11619E+17,@britishmuseum interesting #periscope broadcast with @thehistoryguy - but landscape format very difficult to view on phones - please amend,happy|sad
6.13303E+17,Pretty cool #curator up right now at the Polar Museum in Cambridge @CamUnivMuseums http://t.co/4nPmeW5we7 (pun semi-intended...),happy
6.14166E+17,I've won two free tickets to the private viewing of the Jackson Pollock exhibition @tateliverpool can't wait!!!!! 😊,happy
6.15469E+17,Who's going to the Jackson Pollock PV @tateliverpool tonight? Great @Guardian piece on why he gave up painting: http://t.co/VnN7vZK1af,happy
6.13711E+17,"@britishmuseum Состояние - фантастика, 14-й век !!!",not-relevant
6.1484E+17,QT“@britishmuseum: New on the blog: Richard Parkinson discusses sexual identity #Pride2015 http://t.co/yJrbgstgeB http://t.co/nxi8KZc9tY”,nocode
6.1195E+17,"Now for the keynote of the Piero della Francesca conference, by James R. Banker @NationalGallery @CourtauldStudy",nocode
6.10744E+17,It's a great day to #AskTheGallery with both @NationalGallery &amp; @Tate opening their Twitter doors for live questions&gt; http://t.co/tYH5tk8k4x,happy
6.1473E+17,@DorothyJonesDJ @Gilleeece @Arch_Archive If open &amp; I was in London I would have a nose at http://t.co/PlXdJbfnR1 or always  @britishmuseum,nocode
6.11454E+17,@NationalGallery @CMorosiere real sisters,not-relevant
6.13321E+17,@SassyClyde We won't stop til @britishmuseum dumps #BP. Fill in a feedback form when you're there &amp; watch this space: http://t.co/o2JlUnGi1y,angry
6.08314E+17,@CamUnivMuseums hurry up and email us your contact number &amp; age for a chat! Time is running out...! E: claire.gellard@shiver.tv! Pls RT!,not-relevant
6.11914E+17,@britishmuseum Here #Buddha cutting his hair in renunciation #Gandhara @AshmoleanMuseum http://t.co/5DJCGvk9Mw,nocode
6.12579E+17,All I can say is WOW - @britishmuseum: Your groundbreaking #8mummies exhibition is fantastic http://t.co/zlty9A4srL,happy
6.08297E+17,"Save the date for Artist Talk: Svend Bayer @PlymouthMuseum http://t.co/0GkwYNNgm4 Tues 14 July, 1.10pm",nocode
6.15195E+17,Really enjoyed the #GlennLigon talk @tateliverpool earlier today. His exhibition is truly stimulating!,happy
6.13776E+17,Currently @RAMMuseum to discuss #DefeatingDepression with @UofE_Research. Should be interesting.,nocode
6.102E+17,@VictoriaRance @kettlesyard @V_and_A these are so beautiful! #GaudierBrzeska,happy
6.15255E+17,A great @BritishMuseum exhibit is the Lewis Chessmen.Terrific artistry - want to pick up a replica &amp; learn the game! http://t.co/cYjsDCMB1T,happy
6.13321E+17,@britishmuseum   Statue of Poseidon - National Museum Athens,nocode
6.14397E+17,@stockleyacademy students are a joy to be spending a day with @NationalGallery #stockleyart http://t.co/q7IKWrQh6q,happy
6.15182E+17,@britishmuseum Is he holding an orange? Someone had better watch out!,surprise
6.10389E+17,Get ready for @FL_FLAMIN the Artists Present w/ Beatrice Gibson+ Sarah Turner @_TheWhitechapel http://t.co/HgWldChrCF http://t.co/fSEXRX6pla,nocode
6.12575E+17,Supercool @britishmuseum !! You seriously rock :D,happy
6.11418E+17,Frames in Focus: Sansovino Frames ... and so much more at the National Gallery #London  @NationalGallery,nocode
6.13054E+17,"The Emperor #Napoleon in His Study at the Tuileries, (1812), Painted by #Jacques_Louis_David,@NationalGallery of #Art http://t.co/g3aKAnanrS",nocode
6.15186E+17,@LondonArtCritic's Top 5 Art Shows to 2C in London this week http://t.co/L8MqhHE3nw @LaceyContemp @britishmuseum http://t.co/vlshGgaDou,nocode
6.1472E+17,It would have been great to see that material approached using queer theory. @foxvertebrae @britishmuseum,sad
6.13811E+17,Je ne savais pas qu’il existait une version précédente à celle  @CourtauldStudy et surtout si différente. @NationalGallery @paulperr1 #Manet,nocode
6.11159E+17,"Blind Spots, #Pollock black paintings @tateliverpool sounds fascinating, hope I can make the journey north @thetimes http://t.co/V2Y5lPiq2p",happy
6.10113E+17,Practising Artist required to run workshops @PlymouthMuseum http://t.co/WKfkJusLWX Quote required. Deadline: Fri 26 June #artopps,nocode
6.13435E+17,From The Tomb Of #Nebamun — 1350 BC | #Egyptology #Archaeology #AncientEgypt @britishmuseum http://t.co/moqNQANDZb,nocode
6.13909E+17,"@britishmuseum UNESCO  VENETO -THE OPERA collection, per cambiare la storia del Mondo, http://t.co/NsOuQRnFYV",nocode
6.14437E+17,@psframes @NationalGallery a much welcomed change.,happy
6.14033E+17,.@_TheWhitechapel's triennial London Open celebrates creativity across the capital 15 July http://t.co/zkGhAvEBrA http://t.co/A6Ep3JRsLb,nocode
6.10748E+17,@NationalGallery #AskTheGallery Why do you appear to support privatisation? Why don't you value your staff more and support them?,angry
6.12437E+17,#QueenVictoria's Jubilee Souvenir Badge @britishmuseum http://t.co/52QRZx0QXM,nocode
6.10674E+17,The Ratzingeriana is out! http://t.co/MWZJMC4rcF Stories via @LB2S @FitzMuseum_UK,happy
6.13362E+17,@ICIABath FABulous :-),happy
6.11624E+17,Thanks @EmmaHiggCN for lovely review! @kettlesyard  https://t.co/3rMImVpqHJ,happy
6.14336E+17,"@NationalGallery in Italian ""Still Life"" is ""Natura  Morta""= ""Dead Nature,""while they are more alive than ever....",nocode
6.11601E+17,@liveatlica collection in excellent company @LeedsArtGallery - thanks to all involved. @Tate_StIves @newlynexchange http://t.co/fQ34sgf0v6,happy
6.13801E+17,@CUBGEducation @MAACambridge ooh sounds good!,happy
6.1293E+17,"@NationalGallery The 2rd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant
6.13386E+17,Rosalba Carriera's Portrait has also retained its original Venetian 18th century frame @NationalGallery http://t.co/ZqyC4HLsFV,nocode
6.1325E+17,#musicalinstruments in art. Johannes Vermeer 1632-1675 A Lady seated at a Virginal @NationalGallery #genre #oil http://t.co/M7l6pfS56y,nocode
6.13081E+17,"Discount_Rayban_19,Online_31 http://t.co/qT8e7T4nJG http://t.co/bc64zXbXMR @tateliverpool @tatiadrytwitt @tatianacosta10 @tatianahere",nocode
6.10047E+17,Thresholds poet @CamUnivMuseums @classarch Sean Borodale's Bee Journal R3 listen again : http://t.co/TIgagP3M9A”,nocode
5.18718E+17,Tomorrow at #cheltlitfest @CraigClunas talks about @britishmuseum exhibition on Ming dynasty http://t.co/6jU9D1nYv3 http://t.co/LqefFzebQr,nocode
6.12573E+17,"@redhead262 @Tate_StIves @Tate In the garden, yes!  But not in the gallery. How will I restrain myself from patting #Tides 1946 ?",happy
6.11861E+17,@britishmuseum w/ @bquentin3 &amp; zada_beda feeling like 21st Century is underperforming &amp; not sure… https://t.co/Q0Dmt8MPZU,sad
6.14754E+17,Link http://t.co/6E5WzwVikN por @britishmuseum es el tuit más popular en mis 'news feed' de hoy,nocode
6.13676E+17,@MooseAllain I look forward to congratulating you in person :-) @roshvarosha @LisaLooly @newmanmpaul @DrawntoDevon @ThelmaHulbert,happy
6.10749E+17,"@nationalgallery Nicholas Penny, how does it feel to get a knighthood?!",nocode
6.13744E+17,@NationalGallery One of my favourite paintings!,happy
6.11551E+17,#painting #inprogress #GerardDavid @nationalgallery #oil so much Thursday fun! https://t.co/4YTblNpLaz,happy
6.11783E+17,"@johnmbrampton @CambridgeNewsUK @kettlesyard Thank you, John!",happy
6.15502E+17,"@Needforcaffeine @lisaj2108 @FitzMuseum_UK Had a personal tour, no less... ;)",happy
6.11207E+17,Thanks for an inspiring day + warm welcome @FitzMuseumEduca @carreno_k @RachelSinfield @CamUnivMuseums,happy
6.14358E+17,#FF follow Friday! @britishmuseum @Hellena7007 @CreateHistorian @indianamonts @DrVictoria01,nocode
6.12198E+17,"A ‘sparkling show’ of Turner, Singer Sargent, Cézanne watercolours @FitzMuseum_UK, Cambridge http://t.co/VJnko74IO5 http://t.co/WLJSb0s1qe",happy
6.10421E+17,@NationalGallery When will you reinstate Candy Udwin? #AskTheGallery,nocode
6.12194E+17,@britishmuseum @sovonstar We should share this with DAN BAIRD ~ GOTHIC ARTIST this drawing is by artist SALVATOR ROSA born 1615 ~ ETCHING!,happy
6.11619E+17,@britishmuseum @thehistoryguy NOTHING  CHANGED % NON È CAMBIATO NULLA % НИЧЕГО НЕ ИЗМЕНИЛОСЬ (((((( NO HA CAMBIADO NADA,nocode
6.13664E+17,@NationalGallery,not-relevant
6.15441E+17,Relics and experiments at Barbara Hepworth's studio in St Ives @Tate_StIves #artiststudio # cornwall #scupture http://t.co/3aJLxm05Zg,nocode
6.14008E+17,@NationalGallery What a beauty! #Baroque,happy
6.14423E+17,"""@corneliagracchi: @PSmirn @britishmuseum Approximately 25% less than he/she once ""urned"""" Precisely!",nocode
6.128E+17,ATTN: Museum of stolen property. Hand back our culture. @britishmuseum http://t.co/KNfY53G7Gt #SOSBLAKAUSTRALIA #NOconsent,angry
6.14474E+17,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @billmckibben http://t.co/UnGD3naDSn,angry
6.15113E+17,"@ColinGoffin @imagineinquiry Hi, from the @britishmuseum queue. http://t.co/xkZAjuCXlL",nocode
6.1345E+17,"@adelegeras @FitzMuseum_UK never heard of it , next time i'm in uk will happy to visit:)",happy
6.11799E+17,"Sunset in the Auvergne, by Théodore Rousseau.  Thought to be completed 1844  (@NationalGallery) http://t.co/q5C4d0xWfF",nocode
6.12216E+17,@Tate_StIves great to hear her talk about the event. I definitely left with a 'feeling of madness' #materialhistories,happy
6.14371E+17,"So pleased our fav artist Richard Long wins @_TheWhitechapel award, incredible body of work in 'Time and Space' http://t.co/8uO9ecyeGK",happy
6.14347E+17,The chorus of @MedeaNX @Britishmuseum http://t.co/rFdRA7lHOc,nocode
6.14845E+17,Great afternoon at @britishmuseum #DefiningBeauty exhibition with @RiaSarantaridou and @brownie72 :),happy
6.13323E+17,Rock art can be helpful in learning about different ways in which camels were used in 1st mill CE http://t.co/yJ7uqCDr6V @britishmuseum,nocode
6.11192E+17,"@artfund @NationalGallery @HelenHillyard Hi, is it possible to make it clear that the Baroque Galleries open to public Fri June 19? Thanks!",nocode
6.11522E+17,"@britishmuseum @BBCTwo Great news, I've been taping the series and listening to BBC4 as well - fascinating and informative, many thanks!",happy
6.13677E+17,@NationalGallery 😢 http://t.co/wXjHe34Dkp,nocode
